video_id,video_titulo,comentario_id,comentario,comentario_data,canal_id,canal_titulo,canal_pais,texto_limpo,idioma,associa_brasil,menciona_prisao,menciona_intervencao,posicao_prisao,posicao_intervencao,,
eSTCscEeywM,"Em tribunal, Maduro diz que foi &quot;sequestrado&quot; e se declara inocente | Brasil Urgente",UgxbMI94kv8H_4aOh354AaABAg,"Na minha opinião o jornalista deve ser imparcial, não julgar ou puxar as pessoas para lado.",2026-01-06T04:53:00Z,UCG-fFAxQjZgJmn0w7Brj5xQ,Brasil Urgente,BR,na minha opiniao o jornalista deve ser imparcial nao julgar ou puxar as pessoas para lado,pt,FALSE,TRUE,FALSE,NEUTRO,NaN,,
3j7u9p9s4Qk,Prisão de MADURO pode significar o FIM para LULA e o PT,Ugzo-j6qLoInm85d94N4AaABAg,"Demorou muito para prenderem o Maduro. O proximo  se nao for o Luladrão,  sera o Petrus, mas a ordem e essa...",2026-01-05T21:36:36Z,UC5Bw0GoCfHk9tA_30ltCw9Q,Mundo Polarizado | Olimpio Araujo Junior,BR,demorou muito para prenderem o maduro o proximo se nao for o luladrao sera o petrus mas a ordem e essa,pt,TRUE,TRUE,FALSE,CRITICA_PRISAO,APOIA_INTERVENCAO_EUA,,
hxYcqTJ2qR8,TRUMP invade a Venezuela e captura MADURO!,UgxPS7tUyzN7ibkCd1B4AaABAg,"Quer saber o que realmente aconteceu? Houve uma negociação entre o Trump e o Maduro onde haverá uma repartição dos lucro$ da exploração dos petrodólares, e , posteriormente, o Maduro vai delatar os próprios aliados que o ajudou a manter ele no poder e ele vai sair da cadeia com milhões no bolso e o povo Venezuelano sofrendo.",2026-01-05T00:32:37Z,UCOOCeqi5txwviDZ4M5W9QSg,Nando Moura,BR,quer saber o que realmente aconteceu houve uma negociacao entre o trump e o maduro onde havera uma reparticao dos lucro da exploracao dos petrodolares e posteriormente o maduro vai delatar os proprios aliados que o ajudou a manter ele no poder e ele vai sair da cadeia com milhoes no bolso e o povo venezuelano sofrendo,pt,FALSE,TRUE,FALSE,NEUTRO,NaN,,
uf2PKj-D7Ew,"Maduro e Cilia Flores chegam à DEA, agência antidrogas dos Estados Unidos, em Nova York",UgywHbEsF3VTyfNDaWV4AaABAg,"agora ele já está mancando de uma perna KKK. no início da prisão ele estava andando normal, busquem os vídeos da chegada dele, provavelmente levou uns amasso .",2026-01-06T00:34:00Z,UCthbIFAxbXTTQEC7EcQvP1Q,BBC News Brasil,BR,agora ele ja esta mancando de uma perna kkk no inicio da prisao ele estava andando normal busquem os videos da chegada dele provavelmente levou uns amasso,pt,FALSE,TRUE,FALSE,NEUTRO,NaN,,
J7T30SjJcX4,OESTE URGENTE - TRUMP ATACA A VENEZUELA E CAPTURA MADURO - 03/01/2026,UgwCH3S8PYAejUrLSPJ4AaABAg,"Comentários
48


Adicione um comentário…


@AnselmoTheodoro
há 0 segundo
Parabéns Trump, limpe as Américas do narcotráfico e corrupção, as ratazanas estão todas envolvidas no banco Master e STF, juntamente com CV e PCC encontrando recursos no Estado brasileiro pra lavar dinheiro do tráfico.




@neivagoncalvesdesouza2427
há 2 horas (editado)
Queira Deus que Lula seja preso e levado para ser julgado nos EUA, Ele e seus comparsas TODOS AINDA ESTE ANO !!! 🇧🇷🇺🇸🇧🇷🇺🇸🇧🇷🇺🇸🇧🇷🇺🇸🇧🇷🇺🇸🇧🇷🇺🇸🇧🇷🇺🇸

18


@RosanaVip-co2yo
há 2 horas
Pega o xadao e Lula cadeia neles

12


@claitondacosta1359
há 2 horas
Foi a melhor notícia no começo desse ano, graças a Deus,mas o Lula vai cair também e questão de tempo.

16


@clarischirrmann2348
há 2 horas
Parabéns Donal Trump agora falta só o lula e o Morais

17


@MirtesPrimo
há 2 horas
Amém que assim seja o mais rápido possível em Nome de JESUS 🌟

17


@delmagama9556
há 2 horas
Ainda tem Brutos que defende o errado, mas Deus está em toda parte desse mundo e faz justiça.

5


@renatosmacedo7942
há 2 horas
Não é delação de bafo de boca... é delação documentada...falada e provada...

8


@joseazevedoazevedo1036
há 2 horas
Não vejo a hora de chegar a vez de Lula ladrão e Xandão.

5


@carlossouza7736
há 2 horas
FALTA O BRASIL...URFENTE

6


@joedsonvianadeoliveira987
há 1 hora
Deus vai fazer justiça no Brasil também, como fez na Venezuela

2


@GersonFernandes-i7h
há 1 hora
A mão de Deus  está agindo. O nove dedos, não contava com isso.

4


@joedsonvianadeoliveira987
há 1 hora
Glorificado e exaltado será o nome do Senhor Jesus Cristo

2


@LuizCarlosZduniak
há 1 hora
APÓS A CAPTURA DO MADURO , A CADA 5 MINUTOS A JANJA TROCA A FRAUDA GERIÁTRICA DO BEBUM 😁

3


@valdircarvalho3813
há 1 hora
Isso é o que a gente quer,mas infelizmente é apenas torcida

2


@luciliasabion9059
há 2 horas
Deus fazendo justiça  ele tarde mas não.falta lula e comunista não tem amor pelo nosso país e um criminoso

3


@auroraferreiradasilveira6140
há 2 horas
Maduro terá que fazer delação premiada urgente.

4
1


Mostrar mais respostas

@HernandoRodriguesLopes
há 1 hora
Tem um aqui no Brasil também 😅😅😅

3


@Consultordevendas594
há 11 minutos (editado)
ESTOU TORCENDO PARA O TRAMP FAZER O MESMO NO BRASIL PRENDER O NINE, SUA CORJA  E OS 8 MINISTROS DO STF

1


@euniceleitedossantosleited9039
há 24 minutos
Enfim justiça chegando Lula e xande na mira

1


@JoseAntonio-yu2rq
há 48 minutos
LULA PERTENCE A UMA FACÇÃO DE CRIMINOSOS",2026-01-03T19:54:42Z,UCBQAI1ZhurW3nbtJR-gBBZg,Revista Oeste,BR,comentarios adicione um comentario ha segundo parabens trump limpe as americas do narcotrafico e corrupcao as ratazanas estao todas envolvidas no banco master e stf juntamente com cv e pcc encontrando recursos no estado brasileiro pra lavar dinheiro do trafico ha horas editado queira deus que lula seja preso e levado para ser julgado nos eua ele e seus comparsas todos ainda este ano coyo ha horas pega o xadao e lula cadeia neles ha horas foi a melhor noticia no comeco desse ano gracas a deusmas o lula vai cair tambem e questao de tempo ha horas parabens donal trump agora falta so o lula e o morais ha horas amem que assim seja o mais rapido possivel em nome de jesus ha horas ainda tem brutos que defende o errado mas deus esta em toda parte desse mundo e faz justica ha horas nao e delacao de bafo de boca e delacao documentadafalada e provada ha horas nao vejo a hora de chegar a vez de lula ladrao e xandao ha horas falta o brasilurfente ha hora deus vai fazer justica no brasil tambem como fez na venezuela ih ha hora a mao de deus esta agindo o nove dedos nao contava com isso ha hora glorificado e exaltado sera o nome do senhor jesus cristo ha hora apos a captura do maduro a cada minutos a janja troca a frauda geriatrica do bebum ha hora isso e o que a gente quermas infelizmente e apenas torcida ha horas deus fazendo justica ele tarde mas naofalta lula e comunista nao tem amor pelo nosso pais e um criminoso ha horas maduro tera que fazer delacao premiada urgente mostrar mais respostas ha hora tem um aqui no brasil tambem ha minutos editado estou torcendo para o tramp fazer o mesmo no brasil prender o nine sua corja e os ministros do stf ha minutos enfim justica chegando lula e xande na mira yurq ha minutos lula pertence a uma faccao de criminosos,pt,TRUE,TRUE,TRUE,APOIA_PRISAO,NaN,,
ml7U5Nvcdhk,🔴 AGORA: Trump fala à imprensa após captura de Maduro | Tradução simultânea | Cobertura especial,UgwMztyBpxM2Bbny_Jx4AaABAg,Lugar de narcoterroristas é na cadeia.,2026-01-03T18:08:57Z,UCNmmFVVn2Z7ggGxPx_RkksQ,Epoch Times Brasil,BR,lugar de narcoterroristas e na cadeia,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,APOIA_INTERVENCAO_EUA,,
uf2PKj-D7Ew,"Maduro e Cilia Flores chegam à DEA, agência antidrogas dos Estados Unidos, em Nova York",UgyuDBPgI4BHY8UkZ8F4AaABAg,Que apodreça na cadeia,2026-01-05T22:31:00Z,UCthbIFAxbXTTQEC7EcQvP1Q,BBC News Brasil,BR,que apodreca na cadeia,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
HN_YedOzQ2k,"Após Prisão de Maduro, Ludmila Cria Perfil no Instagram e Diz Ter Provas Contra Lula",Ugyi-cn2psR4_PQhqXN4AaABAg,Demorou cadeia nessa tropa de bandidos,2026-01-06T15:02:41Z,UC-0Iji1E4yOOwgzeh8opnKA,HFNew Atualidades,BR,demorou cadeia nessa tropa de bandidos,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
jZh9QEk_rKg,Lula convoca reunião de emergência após Trump capturar Maduro,UgyCcUV2WoVrbeM24sV4AaABAg,"Prenderam o amigo, e agora quem sera o proximo?",2026-01-04T14:40:32Z,UC9mdw2mmn49ZuqGOpSri7Fw,Metrópoles,BR,prenderam o amigo e agora quem sera o proximo,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
EAZC3UkXq24,Dani Lima: Ação na Venezuela reforça receio de intervenção dos EUA na eleição brasileira,UgxbSnocNr-LSOhziQJ4AaABAg,O povo venezuelano está comemorando a prisão do ditador e essa esquerda está ferrada KKK,2026-01-10T18:57:22Z,UCVFbXI6Gu8U2f9Gjtxw4A-Q,UOL,BR,o povo venezuelano esta comemorando a prisao do ditador e essa esquerda esta ferrada kkk,pt,FALSE,TRUE,FALSE,NEUTRO,NaN,,
Dy6zzR8pUdA,Veja o momento em que Maduro sai do avião em Nova York após ser capturado,UgwU19PlNcxaxB2BBfh4AaABAg,Parabéns ao Trump agora tem que prender o resto da quadrilha que apoiou esse criminoso ladrão e sua comparsas e que peguem prisão perpetua❤😊,2026-01-04T05:54:39Z,UC9mdw2mmn49ZuqGOpSri7Fw,Metrópoles,BR,parabens ao trump agora tem que prender o resto da quadrilha que apoiou esse criminoso ladrao e sua comparsas e que peguem prisao perpetua,pt,FALSE,TRUE,FALSE,NEUTRO,NaN,,
HN_YedOzQ2k,"Após Prisão de Maduro, Ludmila Cria Perfil no Instagram e Diz Ter Provas Contra Lula",UgwvHtqPt3kqUZ6-sFJ4AaABAg,Sim apoia a prisão do ladrão Lula,2026-01-07T15:09:18Z,UC-0Iji1E4yOOwgzeh8opnKA,HFNew Atualidades,BR,sim apoia a prisao do ladrao lula,pt,TRUE,TRUE,FALSE,APOIA_PRISAO,NaN,,
jW2U4Stc9Vc,Brasil avalia posição sobre ataque dos EUA à Venezuela; Milei e Petro se manifestam | #NewsSábado,UgwQBfAsoKBDxtYCa5F4AaABAg,Mas já prenderam. Bolsonaro então tá bm,2026-01-09T12:41:12Z,UC376n347Ob5Lwzq2WGzF1AA,SBT News,BR,mas ja prenderam bolsonaro entao ta bm,pt,TRUE,TRUE,FALSE,APOIA_PRISAO,NaN,,
3j7u9p9s4Qk,Prisão de MADURO pode significar o FIM para LULA e o PT,Ugxx6xjG6ex5rKjDMz14AaABAg,Vai nada pois ao colocar  a Magniskyl no Morais e tirar e agora ao prender Maduro e no momento  Trump o está  inocentando este assassino e sanguinario ditador venezuelano nada vai fazer contra o Lulaladrao e ainda vai passar pano como passou  pro Morais Maduro e agora para esse  destruidor do Brasil juntamente com os da justiça. Aqui o povo se continuar esta visão vai ficar pastando .,2026-01-07T15:40:44Z,UC5Bw0GoCfHk9tA_30ltCw9Q,Mundo Polarizado | Olimpio Araujo Junior,BR,vai nada pois ao colocar a magniskyl no morais e tirar e agora ao prender maduro e no momento trump o esta inocentando este assassino e sanguinario ditador venezuelano nada vai fazer contra o lulaladrao e ainda vai passar pano como passou pro morais maduro e agora para esse destruidor do brasil juntamente com os da justica aqui o povo se continuar esta visao vai ficar pastando,pt,TRUE,TRUE,FALSE,APOIA_PRISAO,NaN,,
gJl5M1sxfFg,Trump faz alerta ao presidente da Colômbia após captura de Maduro | CNN Brasil,UgwGTbNpkf_O1cPSoih4AaABAg,"Tem que acabar mesmo com essas desgraças de droga , o TRAMP está no direito de prender",2026-01-05T22:25:32Z,UCvdwhh_fDyWccR42-rReZLw,CNN Brasil,BR,tem que acabar mesmo com essas desgracas de droga o tramp esta no direito de prender,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
u0fr0NvKafA,Venezuelanos comemoram captura de Maduro pelos EUA,UgweKSb-koDluarSEOR4AaABAg,Tem que prender o Lula  também  que ele é invioladou dos direitos humanos,2026-01-03T22:39:48Z,UCP391YRAjSOdM_bwievgaZA,Jovem Pan News,BR,tem que prender o lula tambem que ele e invioladou dos direitos humanos,pt,TRUE,TRUE,FALSE,NEUTRO,NaN,,
A5vwzaMTklk,Lula diz que ataques de Trump à Venezuela e prisão de Maduro são &#39;inaceitáveis&#39;,Ugy4ldxkjR82IBnu_pR4AaABAg,Ultrapassar a linha do inaceitável foi tirar esse cachaceiro da prisão...,2026-01-05T00:27:56Z,UCVFbXI6Gu8U2f9Gjtxw4A-Q,UOL,BR,ultrapassar a linha do inaceitavel foi tirar esse cachaceiro da prisao,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
KzAyxGbn6Mc,Flávio e Eduardo Bolsonaro criticam Lula após prisão de Maduro ⚠️,UgwVKTaGX59oEaFUz_V4AaABAg,Fica tranquilo bolsonarista quem realmente vai pra cadeia é esses 2 irmãos ai não se aveste não já tão na cola desses2 ai,2026-01-04T22:03:58Z,UCScnJVNPlurZVvBXLs1qXXw,Bastidores do Poder,BR,fica tranquilo bolsonarista quem realmente vai pra cadeia e esses irmaos ai nao se aveste nao ja tao na cola desses ai,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
oCElQlaYwQQ,AVISO: Brasil entra em ESTADO DE ALERTA na fronteira com prisão de Nicolás Maduro!,UgzPEOUZdvb9Vm8yX9h4AaABAg,"O exército nem combustível têm, a não ser que seja pra prender senhoras de 80 anos com Bíblia na mão 😂",2026-01-11T17:46:25Z,UCiZ5zLSOBM5-3zBUHevecIA,Vamos falar de História?,BR,o exercito nem combustivel tem a nao ser que seja pra prender senhoras de anos com biblia na mao,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
3j7u9p9s4Qk,Prisão de MADURO pode significar o FIM para LULA e o PT,Ugxocec-S970bhbzjQx4AaABAg,Quero ver todos na cadeia licho corrupitos ladrao,2026-01-04T18:14:25Z,UC5Bw0GoCfHk9tA_30ltCw9Q,Mundo Polarizado | Olimpio Araujo Junior,BR,quero ver todos na cadeia licho corrupitos ladrao,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
ulfRoXEpXEo,URGENTE! LAMARTINE POSELLA DELETOU A LIVE IMPORTANTÍSSIMA SOBRE A CAPTURA DE MADURO E REAÇÃO DE LULA,UgxP1i-3Xeox8wx1esd4AaABAg,Estamos super felizes com a queda do maduro e que ele fique na cadeia pelo resto da vida,2026-01-09T18:01:41Z,UC2Ox5U4PFrjEvl5JM22FStg,Vinícius Siqueira,BR,estamos super felizes com a queda do maduro e que ele fique na cadeia pelo resto da vida,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
XDByNex5jIU,Trump publica imagem de Maduro preso a bordo de navio dos EUA,UgwpiphCiHNTXMg4F0F4AaABAg,Parabéns ao governo americano por prender este ditador bandido traficante,2026-01-04T00:21:47Z,UCP391YRAjSOdM_bwievgaZA,Jovem Pan News,BR,parabens ao governo americano por prender este ditador bandido traficante,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
A5vwzaMTklk,Lula diz que ataques de Trump à Venezuela e prisão de Maduro são &#39;inaceitáveis&#39;,Ugw0j3ljxEauCDfiv-J4AaABAg,"""Nenhuma soberania foi violada. Quem violou a soberania da Venezuela foi Maduro ao roubar as eleições. Portanto, quem lamenta a prisão desse personagem está sendo conivente com os 20.000 assassinatos cometidos pelo regime de Maduro e com os 5 milhões de venezuelanos que foram forçados a abandonar sua pátria. E, além disso, está sendo conivente com as eleições roubadas...""petralhadas da moto🤮😍🤮🤮🤮lestia",2026-01-04T17:25:04Z,UCVFbXI6Gu8U2f9Gjtxw4A-Q,UOL,BR,nenhuma soberania foi violada quem violou a soberania da venezuela foi maduro ao roubar as eleicoes portanto quem lamenta a prisao desse personagem esta sendo conivente com os assassinatos cometidos pelo regime de maduro e com os milhoes de venezuelanos que foram forcados a abandonar sua patria e alem disso esta sendo conivente com as eleicoes roubadaspetralhadas da motolestia,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
Kgd3ampurno,"🚨PETROBRAS NA MIRA, DESESPERO FAZ LULA CONVOCAR REUNIÃO DE EMERGÊNCIA, IMPACTOS DA PRISÃO DE MADURO",Ugy3MGKnYLonp7bNlNB4AaABAg,Beleza ok.....tem ki prender todos ladrão Brasil e dos idosos.....covardes...😅😅😅,2026-01-06T13:47:35Z,UCxj2IbZxr2Xsm2lgpa5nIng,Josué Aragão,BR,beleza oktem ki prender todos ladrao brasil e dos idososcovardes,pt,TRUE,TRUE,FALSE,CRITICA_PRISAO,NaN,,
_1o7iJ1apas,Se emocionou a saber da prisão do Maduro 🥹,UgyJx81-Z18RarrJXkF4AaABAg,So falta prender o Lula e o Xandão pelo Trump.,2026-01-11T02:36:08Z,UC99wXf6GnJblkQTmE6POlkg,Memes do Patomia,BR,so falta prender o lula e o xandao pelo trump,pt,TRUE,TRUE,FALSE,APOIA_PRISAO,NaN,,
nuM8-Z4rApo,A queda de Maduro: e agora?!,UgycGI6NFvZKNkMXVUB4AaABAg,"Parabéns Rodrigo pela sua recuperação, que Deus o abençoe cada vez mais,  para que você possa continuar sendo essa voz que transmite a verdade dos fatos. Quanto à prisão do ditador a minha expressão é: Caracas, caiu de Maduro!",2026-01-05T14:03:12Z,UCsQZuqvj2yp6DK39TooDd6Q,Rodrigo Constantino,BR,parabens rodrigo pela sua recuperacao que deus o abencoe cada vez mais para que voce possa continuar sendo essa voz que transmite a verdade dos fatos quanto a prisao do ditador a minha expressao e caracas caiu de maduro,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
Dy6zzR8pUdA,Veja o momento em que Maduro sai do avião em Nova York após ser capturado,UgxI6ZSefiMfO-TESB14AaABAg,"Depois da captura do ditador sanguinário Nicolás Maduro a equipe Delta Force dos Estados Unidos, uma das melhores do mundo não estão nem aí para o espaço aéreo venezuelano, a missão deles no país do ditador foi um sucesso, bem se ver que todos os generais da Venezuela e suas forças aérea, mar e ar e os seguranças de Maduro estavam tirando um cochilo, porque os DELTAS invadiram o espaço aéreo e   capturou o facínora no seu covil banker, por essa razão os Deltas são os melhores especialistas em cumprir qualquer tipo de missão de alto risco, aplausos para eles e Maduro apodreça e morra na prisão.


Lia Moreno 
Poetisa do Amor 
04/01/2026",2026-01-04T13:32:55Z,UC9mdw2mmn49ZuqGOpSri7Fw,Metrópoles,BR,depois da captura do ditador sanguinario nicolas maduro a equipe delta force dos estados unidos uma das melhores do mundo nao estao nem ai para o espaco aereo venezuelano a missao deles no pais do ditador foi um sucesso bem se ver que todos os generais da venezuela e suas forcas aerea mar e ar e os segurancas de maduro estavam tirando um cochilo porque os deltas invadiram o espaco aereo e capturou o facinora no seu covil banker por essa razao os deltas sao os melhores especialistas em cumprir qualquer tipo de missao de alto risco aplausos para eles e maduro apodreca e morra na prisao lia moreno poetisa do amor,pt,TRUE,TRUE,TRUE,NEUTRO,NaN,,
XDByNex5jIU,Trump publica imagem de Maduro preso a bordo de navio dos EUA,UgwbpYUHmZmlO4j1OpJ4AaABAg,Por mais que Maduro seja um ditador sem nenhuma consideração aos direitos humanos. Os Estados Unidos pode invadir um pais e prender um político por posse de drogas e armas?,2026-01-04T00:30:37Z,UCP391YRAjSOdM_bwievgaZA,Jovem Pan News,BR,por mais que maduro seja um ditador sem nenhuma consideracao aos direitos humanos os estados unidos pode invadir um pais e prender um politico por posse de drogas e armas,pt,FALSE,TRUE,TRUE,NEUTRO,NaN,,
f2J7uEsGuXo,Venezuelanos comemoram captura de Maduro nas ruas do Chile,UgwZcBKh2spesM0j9PJ4AaABAg,"A Reação Festiva do Povo Venezuelano pelo Mundo todo resume qualquer comentário sobre s Ação Americana : O.povo da Venezuela está Extremamente Contente com a Prisão de Maduro realizada pelo Presidente Americano ""Donald Trump "" !


.",2026-01-07T07:05:02Z,UC9mdw2mmn49ZuqGOpSri7Fw,Metrópoles,BR,a reacao festiva do povo venezuelano pelo mundo todo resume qualquer comentario sobre s acao americana opovo da venezuela esta extremamente contente com a prisao de maduro realizada pelo presidente americano donald trump,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
f2J7uEsGuXo,Venezuelanos comemoram captura de Maduro nas ruas do Chile,UgzN1b2ewZhG03TQ9JR4AaABAg,"O pv Venezuelano q comemora a prisão d Maduro não passa d traidor d pátria q não percebe q tá virando um Iraque e seus minérios prontos pra ser roubado e a Venezuela jamais s tornará um país soberano independente, será sempre a comando d EUA e jamais conseguirá s libertar sozinho a não ser q países com superpotencia interfira com agressões militares e q possa confrontar e causar danos severos dentro d EUA, apenas ordenar q soltem o Maduro com palavras verbais nada irá afetar ao EUA, mas o Trump estará zombando ainda mais d Xing, Putin, Kim John Um.",2026-01-05T13:51:41Z,UC9mdw2mmn49ZuqGOpSri7Fw,Metrópoles,BR,o pv venezuelano q comemora a prisao d maduro nao passa d traidor d patria q nao percebe q ta virando um iraque e seus minerios prontos pra ser roubado e a venezuela jamais s tornara um pais soberano independente sera sempre a comando d eua e jamais conseguira s libertar sozinho a nao ser q paises com superpotencia interfira com agressoes militares e q possa confrontar e causar danos severos dentro d eua apenas ordenar q soltem o maduro com palavras verbais nada ira afetar ao eua mas o trump estara zombando ainda mais d xing putin kim john um,pt,FALSE,TRUE,TRUE,APOIA_PRISAO,NaN,,
qVVOZZBIYiw,Quem é Nicolás Maduro: da liderança sindical ao poder na Venezuela | #SBTBrasil,UgxAv7CEo--yQbcpoZ94AaABAg,Maduro vai apodrecer na cadeia,2026-01-04T12:45:40Z,UC376n347Ob5Lwzq2WGzF1AA,SBT News,BR,maduro vai apodrecer na cadeia,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
hxYcqTJ2qR8,TRUMP invade a Venezuela e captura MADURO!,UgwuwuZ42Ell5vCpL6h4AaABAg,Maduro agora vai ficar podre na cadeia😂,2026-01-04T22:42:07Z,UCOOCeqi5txwviDZ4M5W9QSg,Nando Moura,BR,maduro agora vai ficar podre na cadeia,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
xG0m2GX0_sY,Venezuelanos vão às ruas em Santiago e comemoram a captura de Maduro | AGORA CNN,UgynoFEV3NRlXCv4Mbt4AaABAg,Esperando chegar a hora de virem ao Brasil buscar o ZÉ PILANTRA,2026-01-03T18:46:46Z,UCvdwhh_fDyWccR42-rReZLw,CNN Brasil,BR,esperando chegar a hora de virem ao brasil buscar o ze pilantra,pt,TRUE,TRUE,FALSE,APOIA_PRISAO,NaN,,
jZh9QEk_rKg,Lula convoca reunião de emergência após Trump capturar Maduro,Ugz8P9wckLgr4Lgm5QF4AaABAg,"O Maduro perdeu eleição com urnas de 2ª geração, voto impresso e disse que ninguém o tiraria. Menos 1 tirano. Tem outro país ai, que sequestra manifestantes desarmados, candidato a milhas de distância de dar golpe com algodão doce e pipoca que daqui a pouco pode ser liberto também. A Venezuela já começou o ano de pé direito e fazendo o V! Parabéns TRUMP!!! Agora o Maduro que dedure o ex-presidiário e sua trupe para prender na mesma cela.",2026-01-03T21:07:26Z,UC9mdw2mmn49ZuqGOpSri7Fw,Metrópoles,BR,o maduro perdeu eleicao com urnas de a geracao voto impresso e disse que ninguem o tiraria menos tirano tem outro pais ai que sequestra manifestantes desarmados candidato a milhas de distancia de dar golpe com algodao doce e pipoca que daqui a pouco pode ser liberto tambem a venezuela ja comecou o ano de pe direito e fazendo o v parabens trump agora o maduro que dedure o expresidiario e sua trupe para prender na mesma cela,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
ml7U5Nvcdhk,🔴 AGORA: Trump fala à imprensa após captura de Maduro | Tradução simultânea | Cobertura especial,UgzyQzMb-kbTDwlNcIt4AaABAg,O LULA VAI CANTAR IMAGINE NO CORAL DA CADEIA JUNTO COM O MADURO 😂😂😂😂😂,2026-01-05T20:25:07Z,UCNmmFVVn2Z7ggGxPx_RkksQ,Epoch Times Brasil,BR,o lula vai cantar imagine no coral da cadeia junto com o maduro,pt,TRUE,TRUE,FALSE,APOIA_PRISAO,NaN,,
A5vwzaMTklk,Lula diz que ataques de Trump à Venezuela e prisão de Maduro são &#39;inaceitáveis&#39;,Ugwczvr0EL1n9gU6b6h4AaABAg,"Apodrece na cadeia agora, sem vergonha deixa o país na miséria",2026-01-04T18:40:34Z,UCVFbXI6Gu8U2f9Gjtxw4A-Q,UOL,BR,apodrece na cadeia agora sem vergonha deixa o pais na miseria,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
oCElQlaYwQQ,AVISO: Brasil entra em ESTADO DE ALERTA na fronteira com prisão de Nicolás Maduro!,UgyrqxAmLa4KylzWHEp4AaABAg,Kkkk tá de sacanagem né 14 mil caças contra 10 kkkk Brasil é uma piada mundial a nova ordem mundial tá aí o mundo vai ser dividido em tries putim faz o que quiser com Europa China fica com a Ásia as Américas e dos Estados Unidos Brasil 5 maior país do mundo potência e uma chacota militar política é o judiciário refem de advogado de porta de cadeia que político coloca dentro do supremo tribunal federal é uma piada esse país,2026-01-10T22:31:16Z,UCiZ5zLSOBM5-3zBUHevecIA,Vamos falar de História?,BR,kkkk ta de sacanagem ne mil cacas contra kkkk brasil e uma piada mundial a nova ordem mundial ta ai o mundo vai ser dividido em tries putim faz o que quiser com europa china fica com a asia as americas e dos estados unidos brasil maior pais do mundo potencia e uma chacota militar politica e o judiciario refem de advogado de porta de cadeia que politico coloca dentro do supremo tribunal federal e uma piada esse pais,pt,TRUE,TRUE,TRUE,APOIA_PRISAO,APOIA_INTERVENCAO_EUA,,
kIH7kI8SW5o,Veja primeiras imagens de Maduro sob custódia nos EUA,Ugx2HzXjlFnT9r_doJR4AaABAg,"Que apodreça na cadeia, ditador maldito",2026-01-04T20:52:43Z,UC9mdw2mmn49ZuqGOpSri7Fw,Metrópoles,BR,que apodreca na cadeia ditador maldito,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
eSTCscEeywM,"Em tribunal, Maduro diz que foi &quot;sequestrado&quot; e se declara inocente | Brasil Urgente",Ugwz_sqwbRKGGRbg2g14AaABAg,"Eu ofereceria delação pro maduro,pra evitar prisão perpétua!. Se a relação prender mais pessoas ! 2 anos no fechado 🔒! Apreensão dos bens ! Tornozeleira! Por 10 anos nos estados unidos tava bom ! 12 anos sem ir pra Venezuela!.",2026-01-08T16:40:58Z,UCG-fFAxQjZgJmn0w7Brj5xQ,Brasil Urgente,BR,eu ofereceria delacao pro maduropra evitar prisao perpetua se a relacao prender mais pessoas anos no fechado apreensao dos bens tornozeleira por anos nos estados unidos tava bom anos sem ir pra venezuela,pt,FALSE,TRUE,TRUE,NEUTRO,CRITICO_INTERV_EUA,,
4oxf_QPOJm8,Trump publica foto de Maduro dentro de navio de guerra após captura | AGORA CNN,UgwSmgoOF7xIinGHWJt4AaABAg,Trump quando encontrar o Maduro: Você não disse pra eu vir te buscar?,2026-01-03T20:46:43Z,UCvdwhh_fDyWccR42-rReZLw,CNN Brasil,BR,trump quando encontrar o maduro voce nao disse pra eu vir te buscar,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
_1o7iJ1apas,Se emocionou a saber da prisão do Maduro 🥹,UgxQSZ-LGK59CotXYCt4AaABAg,Isso eh maravilhoso q esse maduro apodreça na cadeia pra q esse povo venezuelano tenha paz e liberdade 🙏,2026-01-11T09:56:35Z,UC99wXf6GnJblkQTmE6POlkg,Memes do Patomia,BR,isso eh maravilhoso q esse maduro apodreca na cadeia pra q esse povo venezuelano tenha paz e liberdade,pt,FALSE,TRUE,FALSE,APOIA_PRISAO,NaN,,
