video_id,video_titulo,comentario_id,comentario,comentario_data,canal_id,canal_titulo,canal_pais,texto_limpo,idioma,associa_brasil,menciona_prisao,menciona_intervencao,posicao_prisao,posicao_intervencao
-GvXSCGnEhI,Plantão da Globo: Venezuela é atacada pelos EUA,Ugyvx3JKmjR1-v-RG0N4AaABAg,Os EUA invadiram o Panamá em 1989 via terrestre pois podem esperar que vai acontecer o mesmo com a Venezuela!,2026-01-04T15:06:20Z,UCaGmdJSSiR7fkh2A-c6emsA,g1,BR,os eua invadiram o panama em via terrestre pois podem esperar que vai acontecer o mesmo com a venezuela,pt,FALSE,FALSE,TRUE,CRITICA_PRISAO,CRITICA_INTERVENCAO_EUA
tCGKGg7bGVY,Trump captura Nicolás Maduro – O fim da ditadura chavista na Venezuela?,Ugxebo3iSO7Yatmk9RR4AaABAg,"Pessoalmente, eu acredito que a ingenuidade dos brasileiros ao assistir essa cena é lamentável. Está mais que claro que isso não é uma de tráfico de drogas. Desde que o Trump iniciou o seu segundo mandato ele tem esses discursos de agredir a soberania dos outros países: Groelândia, Canada, Panamá, Venezuela e, até mesmo, o Brasil ! Na minha opinião o tráfico de drogas é apenas uma desculpa para roubar petróleo, influenciar a política sul-americana. Ele não se importa com o povo venezuelano. Sabe o porquê ? Porque ele não se importa com a América Latina.

É realmente deplorável que os venezuelanos estejam tão lascados e com fome, não somente de comida, mas também de respeito e dignidade que vão abraçar qualquer idiotice que os EUA empurrarem para eles como sendo as mil maravilhas. Me pergunto o que será do Brasil daqui há alguns anos se esse tipo de invasão ficar impune.",2026-01-04T15:21:53Z,UCxDFRhF3Y1A_Gd0-cF8gbqQ,Hoje no Mundo Militar,BR,pessoalmente eu acredito que a ingenuidade dos brasileiros ao assistir essa cena e lamentavel esta mais que claro que isso nao e uma de trafico de drogas desde que o trump iniciou o seu segundo mandato ele tem esses discursos de agredir a soberania dos outros paises groelandia canada panama venezuela e ate mesmo o brasil na minha opiniao o trafico de drogas e apenas uma desculpa para roubar petroleo influenciar a politica sulamericana ele nao se importa com o povo venezuelano sabe o porque porque ele nao se importa com a america latina e realmente deploravel que os venezuelanos estejam tao lascados e com fome nao somente de comida mas tambem de respeito e dignidade que vao abracar qualquer idiotice que os eua empurrarem para eles como sendo as mil maravilhas me pergunto o que sera do brasil daqui ha alguns anos se esse tipo de invasao ficar impune,pt,TRUE,FALSE,TRUE,CRITICA_PRISAO,CRITICA_INTERVENCAO_EUA
tCGKGg7bGVY,Trump captura Nicolás Maduro – O fim da ditadura chavista na Venezuela?,UgykatgKG7eMk1-XChF4AaABAg,"EUA agora tem que pegar esses dois caboclo ai pra acaba de vez, e o restante que sobra também",2026-01-04T21:37:20Z,UCxDFRhF3Y1A_Gd0-cF8gbqQ,Hoje no Mundo Militar,BR,eua agora tem que pegar esses dois caboclo ai pra acaba de vez e o restante que sobra tambem,pt,FALSE,FALSE,TRUE,NEUTRO,CRITICA_INTERVENCAO_EUA
4yj4IhQe18o,Como forças de elite dos EUA capturaram Nicolás Maduro,UgxOqImN238CNHYaP194AaABAg,Quando a gente se vê o exército dos Estados Unidos as forças armadas de lá comparando com a nossa aqui do Brasil que só sabe pintar quartel e capinar é uma tristeza,2026-01-06T00:48:38Z,UCaGmdJSSiR7fkh2A-c6emsA,g1,BR,quando a gente se ve o exercito dos estados unidos as forcas armadas de la comparando com a nossa aqui do brasil que so sabe pintar quartel e capinar e uma tristeza,pt,TRUE,FALSE,TRUE,CRITICA_PRISAO,CRITICA_INTERVENCAO_EUA
Dy6zzR8pUdA,Veja o momento em que Maduro sai do avião em Nova York após ser capturado,Ugx-8k6T3Ntod66y4ld4AaABAg,"Ja foi tarde.  Esse é o lugar desse tipo de gente.  Parabéns aos EUA,  se tem petróleo ou não tem...não enteressa... se o povo comenorou é porque foi bom",2026-01-04T03:45:47Z,UC9mdw2mmn49ZuqGOpSri7Fw,Metrópoles,BR,ja foi tarde esse e o lugar desse tipo de gente parabens aos eua se tem petroleo ou nao temnao enteressa se o povo comenorou e porque foi bom,pt,FALSE,FALSE,TRUE,CRITICA_PRISAO,CRITICA_INTERVENCAO_EUA
6uA_LvrjIz4,TREZOITAO FALA SOBRE PRISÃO DE MADURO!!! #renatotrezoitao #podcast #trezoitao,UgzSMt-nkq8cYnFKfyd4AaABAg,"Lógico que qualquer guerra é por sentido comercial. O que interessa é o povo, e com o domínio dos EUA, a Venezuela volta a ser o 3° país mais rico do mundo. Eles pagaram pelo petróleo, o regime da de graça para a China e outra, e embolsa o que vem , pela ""causa""",2026-01-04T17:33:52Z,UCMrBhi0HcDd8Qzm2zxGfegg,universotrezoitao,Nao informado,logico que qualquer guerra e por sentido comercial o que interessa e o povo e com o dominio dos eua a venezuela volta a ser o pais mais rico do mundo eles pagaram pelo petroleo o regime da de graca para a china e outra e embolsa o que vem pela causa,pt,FALSE,FALSE,TRUE,APOIA_PRISAO,APOIA_INTERVENCAO_EUA
l3Cbe2c7qwU,Trump ameaça Delcy Rodríguez e fala em “fim pior que Maduro” | #NewsDomingo,UgzfSyW0WfijcTtXIqt4AaABAg,"Foi tão simples não, foi bem planejada, morreram vários seguranças do maduro, ele achava que estava seguro mais não existe lugar seguro contra os EUA, a maior potencia econômica e militar do mundo, não esqueçam o que eles fizeram no Irã destruindo as instalações nucleares que ficavam a dezenas de metros debaixo do chão",2026-01-06T12:35:45Z,UC376n347Ob5Lwzq2WGzF1AA,SBT News,BR,foi tao simples nao foi bem planejada morreram varios segurancas do maduro ele achava que estava seguro mais nao existe lugar seguro contra os eua a maior potencia economica e militar do mundo nao esquecam o que eles fizeram no ira destruindo as instalacoes nucleares que ficavam a dezenas de metros debaixo do chao,pt,FALSE,FALSE,TRUE,APOIA_PRISAO,APOIA_INTERVENCAO_EUA
4oxf_QPOJm8,Trump publica foto de Maduro dentro de navio de guerra após captura | AGORA CNN,UgwafJHy5gBjNHohru54AaABAg,EUA tinha que entrar no Brasil e capturar todos da esquerda e decaptá-los no meio da praça para todos verem os lixos serem exterminados. Viva o Nepal.,2026-01-03T21:59:00Z,UCvdwhh_fDyWccR42-rReZLw,CNN Brasil,BR,eua tinha que entrar no brasil e capturar todos da esquerda e decaptalos no meio da praca para todos verem os lixos serem exterminados viva o nepal,pt,TRUE,FALSE,TRUE,APOIA_PRISAO,APOIA_INTERVENCAO_EUA
uf2PKj-D7Ew,"Maduro e Cilia Flores chegam à DEA, agência antidrogas dos Estados Unidos, em Nova York",Ugz1gyHtqsMu0lWlvQN4AaABAg,A galera tá achando que o maduro é o bin Laden 😂😂. Ou Sandam Russem. Ele é um líder fraco sem conexão com outros países. Por que que os EUA não invadiu na época do Chavez?,2026-01-05T17:18:55Z,UCthbIFAxbXTTQEC7EcQvP1Q,BBC News Brasil,BR,a galera ta achando que o maduro e o bin laden ou sandam russem ele e um lider fraco sem conexao com outros paises por que que os eua nao invadiu na epoca do chavez,pt,FALSE,FALSE,TRUE,NEUTRO,CRITICA_INTERVENCAO_EUA
XDByNex5jIU,Trump publica imagem de Maduro preso a bordo de navio dos EUA,Ugwzo8lC_2oszEj7ru94AaABAg,"Que mais ditadores sejam capturados e presos, Parabéns EUA, Até que enfím venezuela livre.",2026-01-03T23:48:39Z,UCP391YRAjSOdM_bwievgaZA,Jovem Pan News,BR,que mais ditadores sejam capturados e presos parabens eua ate que enfim venezuela livre,pt,TRUE,FALSE,TRUE,APOIA_PRISAO,APOIA_INTERVENCAO_EUA
6uA_LvrjIz4,TREZOITAO FALA SOBRE PRISÃO DE MADURO!!! #renatotrezoitao #podcast #trezoitao,UgwR9DwA9fsi1z0OItp4AaABAg,"Os EUA vai saquear a venezuela
Agora é a ditadura do trump",2026-01-04T19:10:12Z,UCMrBhi0HcDd8Qzm2zxGfegg,universotrezoitao,Nao informado,os eua vai saquear a venezuela agora e a ditadura do trump,pt,FALSE,FALSE,TRUE,APOIA_PRISAO,APOIA_INTERVENCAO_EUA
lsnGy9jdG18,Como a Delta Force entrou em Caracas e capturou Nicolás Maduro?,Ugw5hEkcjNwpktszbV54AaABAg,"Por essas e outras sou fã dos EUA.
Os caras são FODA!",2026-01-05T15:08:37Z,UCxDFRhF3Y1A_Gd0-cF8gbqQ,Hoje no Mundo Militar,BR,por essas e outras sou fa dos eua os caras sao foda,pt,FALSE,FALSE,TRUE,APOIA_PRISAO,APOIA_INTERVENCAO_EUA
3CN3hULHX6s,Trump confirma ataque dos EUA à Venezuela e diz que Maduro foi capturado | BREAKING NEWS,UgxjF07Slsk2w68AY-d4AaABAg,"Pra você que é a favor disso, só te digo uma coisa, bomba não escolhe quem é de direita nem de esquerda... Em guerras, quem morre é o povo.",2026-01-04T10:22:46Z,UCvdwhh_fDyWccR42-rReZLw,CNN Brasil,BR,pra voce que e a favor disso so te digo uma coisa bomba nao escolhe quem e de direita nem de esquerda em guerras quem morre e o povo,pt,FALSE,FALSE,TRUE,NEUTRO,CRITICA_INTERVENCAO_EUA
-GvXSCGnEhI,Plantão da Globo: Venezuela é atacada pelos EUA,UgwGhybN2og_1CEI0-94AaABAg,guerras todo lado Russia  e ucrania e  na venezuela  e  estados unidos  esse mundo ta perdido as pessoas só pensa em guerras mais nada a gente morre  nao leva nada nesse mundo   só presisa de paz só isso,2026-01-06T22:32:28Z,UCaGmdJSSiR7fkh2A-c6emsA,g1,BR,guerras todo lado russia e ucrania e na venezuela e estados unidos esse mundo ta perdido as pessoas so pensa em guerras mais nada a gente morre nao leva nada nesse mundo so presisa de paz so isso,pt,FALSE,FALSE,TRUE,NEUTRO,CRITICA_INTERVENCAO_EUA
oCElQlaYwQQ,AVISO: Brasil entra em ESTADO DE ALERTA na fronteira com prisão de Nicolás Maduro!,UgzzrNQnHwXSMRQemNt4AaABAg,Não pode ser essa polícia aí tem que ser a polícia caatinga porque a polícia caatinga ela tem mais força e ela tem mais jeito de fazer mais guerra,2026-01-11T15:32:28Z,UCiZ5zLSOBM5-3zBUHevecIA,Vamos falar de História?,BR,nao pode ser essa policia ai tem que ser a policia caatinga porque a policia caatinga ela tem mais forca e ela tem mais jeito de fazer mais guerra,pt,FALSE,FALSE,TRUE,NEUTRO,CRITICA_INTERVENCAO_EUA
UCn7s6U5SfI,A QUEDA DE MADURO PODE DESTRUIR O GOVERNO PUTIN,UgynGk_cO_e4K16d27F4AaABAg,"Aqui se faz aqui se paga , Deus nos abençoe  de uma guerra mundial",2026-01-05T23:11:09Z,UCpLR-q8rFLe_rEAXf4PRxRg,Daniel Lopez,BR,aqui se faz aqui se paga deus nos abencoe de uma guerra mundial,pt,FALSE,FALSE,TRUE,NEUTRO,CRITICA_INTERVENCAO_EUA
lsnGy9jdG18,Como a Delta Force entrou em Caracas e capturou Nicolás Maduro?,Ugz1f5vTRmidVsZnE-J4AaABAg,"Foi totalmente sem sentido, sinceramente nenhuma superpotência realizaria uma operação assim, foi totalmente um show pirotécnico para simular que houve uma ""operação"" , na minha concepção o ditador Nicolas Maduro fez um acordo com o Estados Unidos e se entregou, com certeza foi tudo ensaiado, e para quem defende o que o Estados Unidos fez lembre no mundo da Geopolítica não existem países ""bonzinhos"", mas sim países com interesses econômicos, provavelmente o destino da Venezuela é virar colônia de banqueiros dos Estados Unidos, e inevitavelmente ter o seu petróleo completamente explorado.",2026-01-05T17:30:59Z,UCxDFRhF3Y1A_Gd0-cF8gbqQ,Hoje no Mundo Militar,BR,foi totalmente sem sentido sinceramente nenhuma superpotencia realizaria uma operacao assim foi totalmente um show pirotecnico para simular que houve uma operacao na minha concepcao o ditador nicolas maduro fez um acordo com o estados unidos e se entregou com certeza foi tudo ensaiado e para quem defende o que o estados unidos fez lembre no mundo da geopolitica nao existem paises bonzinhos mas sim paises com interesses economicos provavelmente o destino da venezuela e virar colonia de banqueiros dos estados unidos e inevitavelmente ter o seu petroleo completamente explorado,pt,FALSE,FALSE,TRUE,CRITICA_PRISAO,CRITICA_INTERVENCAO_EUA
ZZH3NwQZk3A,MADURO CHEGA A NY ESCOLTADO POR AGENTES FEDERAIS DOS EUA | CNN BRASIL,Ugxc-krtUiuQeef5eQJ4AaABAg,"Os EUA, na sua operação de ontem, desrespeitando o direito internacional, buscaram enfiar guela abaixo dos venezuelanos, o que eles são: neocolonialistas extremamente arrogantes.
Dizer que os EUA pretendem criar na Venezuela um protetorado não passa de um eufemismo. Eles pretendem mesmo é fazer da Venezuela uma colônia em pleno século 21, ou, em outras palavras, quintal dos EUA, com o objetivo óbvio de explorar o petróleo daquele país, de forma escancarada, com narrativas hipócritas e cínicas de que estariam ajudando a Venezuela a reconstruir sua indústria petrolífera.
Nem se deram ao trabalho de disfarçar.
Resta saber se o povo venezuelano vai engulir isso, guela abaixo; ou se teremos um novo Vietnam na América Latina, a despeito da ostentação do poderio bélico estadunidense.
O tempo dirá.",2026-01-04T02:54:50Z,UCvdwhh_fDyWccR42-rReZLw,CNN Brasil,BR,os eua na sua operacao de ontem desrespeitando o direito internacional buscaram enfiar guela abaixo dos venezuelanos o que eles sao neocolonialistas extremamente arrogantes dizer que os eua pretendem criar na venezuela um protetorado nao passa de um eufemismo eles pretendem mesmo e fazer da venezuela uma colonia em pleno seculo ou em outras palavras quintal dos eua com o objetivo obvio de explorar o petroleo daquele pais de forma escancarada com narrativas hipocritas e cinicas de que estariam ajudando a venezuela a reconstruir sua industria petrolifera nem se deram ao trabalho de disfarcar resta saber se o povo venezuelano vai engulir isso guela abaixo ou se teremos um novo vietnam na america latina a despeito da ostentacao do poderio belico estadunidense o tempo dira,pt,FALSE,TRUE,TRUE,NEUTRO,NEUTRO
-GvXSCGnEhI,Plantão da Globo: Venezuela é atacada pelos EUA,UgxYpaCe_kOO2Hvsd654AaABAg,Então agora o Brasil faz fronteira com os EUA?,2026-01-04T19:09:49Z,UCaGmdJSSiR7fkh2A-c6emsA,g1,BR,entao agora o brasil faz fronteira com os eua,pt,TRUE,FALSE,TRUE,CRITICA_PRISAO,CRITICA_INTERVENCAO_EUA
6uA_LvrjIz4,TREZOITAO FALA SOBRE PRISÃO DE MADURO!!! #renatotrezoitao #podcast #trezoitao,Ugwr9Pnay-rI4iW3pqd4AaABAg,"EUA/Trump: Eu preciso, eu quero, eu posso. O resto é choro. Eles defendem os próprios interesses, simples assim. O Brasil que se cuide também, pode ser um problema ou oportunidade, ninguém faz investimento por caridade, a China está aqui por interesse também. Se os EUA amanhã resolverem que precisam das ""terras-raras"" e o Brasil não quiser negociar, como já o fez recentemente, poderemos ter um problema mais esse problema.",2026-01-04T22:10:43Z,UCMrBhi0HcDd8Qzm2zxGfegg,universotrezoitao,Nao informado,euatrump eu preciso eu quero eu posso o resto e choro eles defendem os proprios interesses simples assim o brasil que se cuide tambem pode ser um problema ou oportunidade ninguem faz investimento por caridade a china esta aqui por interesse tambem se os eua amanha resolverem que precisam das terrasraras e o brasil nao quiser negociar como ja o fez recentemente poderemos ter um problema mais esse problema,pt,TRUE,FALSE,TRUE,NEUTRO,CRITICA_INTERVENCAO_EUA
gJl5M1sxfFg,Trump faz alerta ao presidente da Colômbia após captura de Maduro | CNN Brasil,Ugw1KD7Ru8PpfTkM4Xh4AaABAg,Ta na hora desse povo tão EDUCADO dos EUA parar de usar tanta COCAÍNA.,2026-01-11T00:23:18Z,UCvdwhh_fDyWccR42-rReZLw,CNN Brasil,BR,ta na hora desse povo tao educado dos eua parar de usar tanta cocaina,pt,FALSE,FALSE,TRUE,NEUTRO,CRITICA_INTERVENCAO_EUA
DgMbbN2vRjs,Prisão de Maduro escancara medo do Lula e da esquerda latino-americana | CAFÉ COM A GAZETA,UgyyP859i9OfkKSWqxF4AaABAg,"Quem entregou Maduro, foi a vice dele. 
EUA sabiam até o que Maduro gostava de comer.
Conhecia a fortaleza, can
to a canto   , conhecia até os animais de estimação. (Foi a vice).",2026-01-06T20:01:55Z,UCWdGgeyOnCOGnvhNdbVl1dQ,Gazeta do Povo,BR,quem entregou maduro foi a vice dele eua sabiam ate o que maduro gostava de comer conhecia a fortaleza can to a canto conhecia ate os animais de estimacao foi a vice,pt,FALSE,FALSE,TRUE,NEUTRO,NEUTRO
UCn7s6U5SfI,A QUEDA DE MADURO PODE DESTRUIR O GOVERNO PUTIN,Ugw3Sci7QrINL2INpR94AaABAg,Vc acha que uma potência militar e histórica como a Rússia vai deixar assim???? Tamos caminhando pra uma guerra isso sim,2026-01-07T04:02:31Z,UCpLR-q8rFLe_rEAXf4PRxRg,Daniel Lopez,BR,vc acha que uma potencia militar e historica como a russia vai deixar assim tamos caminhando pra uma guerra isso sim,pt,FALSE,FALSE,TRUE,CRITICA_PRISAO,CRITICA_INTERVENCAO_EUA
jW2U4Stc9Vc,Brasil avalia posição sobre ataque dos EUA à Venezuela; Milei e Petro se manifestam | #NewsSábado,UgxBid_sis1P5fc88X54AaABAg,Grande merda a opinião do Lula não soma nada pra os Estados Unidos kkkk,2026-01-03T16:38:54Z,UC376n347Ob5Lwzq2WGzF1AA,SBT News,BR,grande merda a opiniao do lula nao soma nada pra os estados unidos kkkk,pt,TRUE,FALSE,TRUE,NEUTRO,NEUTRO
GUjcTbk_DKs,Donald Trump anuncia que Nicolás Maduro foi capturado e retirado da Venezuela,Ugxo9DUAwLhmgYa7y8J4AaABAg,"queria dominar a guiana inglesa, eua colonizado pelos ingleses, opa aqui não, eua partiu pra cima dele e o bocó começou cantar johj lennon, contra guiana é bonzão, contra os eua, furão kkkkkkk",2026-01-04T18:15:57Z,UC9mdw2mmn49ZuqGOpSri7Fw,Metrópoles,BR,queria dominar a guiana inglesa eua colonizado pelos ingleses opa aqui nao eua partiu pra cima dele e o boco comecou cantar johj lennon contra guiana e bonzao contra os eua furao kkkkkkk,pt,FALSE,FALSE,TRUE,NEUTRO,NEUTRO
Zk56rBPSm4M,"Nicolás Maduro preso: Cabrini mostra bastidores da operação dos EUA na Venezuela, resultou 80 mortos",Ugw1t8R46HleAfj6dzd4AaABAg,"80 jagunços cubanos do g2 no anel mais próximo Maduro ""cuidando-o""... logo o Trump é quem quer ""invadir"" o país... Faz décadas que o país está inundado de elementos do G2 da ilha. Isto é soldados de outro país praticando todo tipo de abu..so contra a população venezuelana, mas lógico, como não era USA fazendo isso, todos fingiram demência ou diziam que era mentira ""da direita"" quem aguentava no lombo tamanha invasão que leva décadas, impune? o povo, sempre o povo que está dividido p...rra nenhuma!! Povo todo quer esse bando de criminais fora de uma vez e para sempre! Vai nos ""outros países"" aonde tem manifestações a favor desses animais para ver se acha UM só venezuelano nelas... não vai achar pq é tudo esquerdista que ama comunismo, mas nunca sofreu viver nele, mentes infantis cheias de p0rcaria ideológica que não suporta um só análise, ou velhos ancorados no tempo lá dos 60' falando no Chê e outras patifarias. UM venezuelano de verdade vc não acha nas tais manifestações ""a favor"" de Maduro",2026-01-07T18:31:15Z,UCoRz1sARw5el7c9WhVf6mkQ,RECORD CABO VERDE,BR,jaguncos cubanos do g no anel mais proximo maduro cuidandoo logo o trump e quem quer invadir o pais faz decadas que o pais esta inundado de elementos do g da ilha isto e soldados de outro pais praticando todo tipo de abuso contra a populacao venezuelana mas logico como nao era usa fazendo isso todos fingiram demencia ou diziam que era mentira da direita quem aguentava no lombo tamanha invasao que leva decadas impune o povo sempre o povo que esta dividido prra nenhuma povo todo quer esse bando de criminais fora de uma vez e para sempre vai nos outros paises aonde tem manifestacoes a favor desses animais para ver se acha um so venezuelano nelas nao vai achar pq e tudo esquerdista que ama comunismo mas nunca sofreu viver nele mentes infantis cheias de prcaria ideologica que nao suporta um so analise ou velhos ancorados no tempo la dos falando no che e outras patifarias um venezuelano de verdade vc nao acha nas tais manifestacoes a favor de maduro,pt,FALSE,FALSE,TRUE,NEUTRO,NEUTRO
UCn7s6U5SfI,A QUEDA DE MADURO PODE DESTRUIR O GOVERNO PUTIN,UgyYtVsZuRIHDwOMp4d4AaABAg,É mas tá na hora de tirar o Estados Unidos da jogada de roubar pobre de maltratar a gente que acha que eles é dono do mundo tá nós os Estados Unidos tomam um cacete uma surra Israel Estados Unidos tá na hora de sair do mapa,2026-01-07T01:23:46Z,UCpLR-q8rFLe_rEAXf4PRxRg,Daniel Lopez,BR,e mas ta na hora de tirar o estados unidos da jogada de roubar pobre de maltratar a gente que acha que eles e dono do mundo ta nos os estados unidos tomam um cacete uma surra israel estados unidos ta na hora de sair do mapa,pt,FALSE,FALSE,TRUE,CRITICA_PRISAO,CRITICA_INTERVENCAO_EUA
